dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.446799,2.924205,5.452623,0.748689,-2.152045,0.446819,1.551215
0.020000,3.447059,2.938316,5.466737,0.705675,-2.150696,0.067480,1.553501
0.020000,3.447274,2.951568,5.479990,0.662671,-2.150209,0.024330,1.555635
0.020000,3.447450,2.963962,5.492386,0.619773,-2.144891,0.265896,1.557620
0.020000,3.447591,2.975499,5.503923,0.576872,-2.145066,-0.008771,1.559458
0.020000,3.447703,2.986179,5.514604,0.534063,-2.140417,0.232489,1.561151
0.020000,3.447790,2.996006,5.524431,0.491331,-2.136596,0.191018,1.562701
0.020000,3.447857,3.004976,5.533401,0.448522,-2.140484,-0.194372,1.564111
0.020000,3.447906,3.013093,5.541518,0.405845,-2.133838,0.332291,1.565382
0.020000,3.447941,3.020356,5.548782,0.363176,-2.133467,0.018536,1.566515
0.020000,3.447965,3.026766,5.555192,0.320518,-2.132897,0.028502,1.567512
0.020000,3.447981,3.032324,5.560750,0.277885,-2.131640,0.062864,1.568375
0.020000,3.447991,3.037030,5.565456,0.235291,-2.129697,0.097134,1.569104
0.020000,3.447996,3.040884,5.569310,0.192718,-2.128627,0.053507,1.569699
0.020000,3.447999,3.043886,5.572312,0.150100,-2.130933,-0.115279,1.570162
0.020000,3.448000,3.046037,5.574463,0.107563,-2.126817,0.205768,1.570494
0.020000,3.448000,3.047338,5.575764,0.065024,-2.126985,-0.008365,1.570694
0.020000,3.448000,3.047888,5.576313,0.027489,-1.876711,12.513696,1.570779
0.020000,3.448000,3.048000,5.576426,0.005616,-1.093669,39.152101,1.570796
0.020000,3.448000,3.048000,5.576426,0.000000,-0.280802,40.643323,1.570796
