dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,20.449289,5.975889,35.815725,5.508165,-8.919378,25.272296,6.021272
0.050000,20.697774,5.915477,36.071448,5.114467,-7.873943,20.908705,6.067238
0.050000,20.931277,5.869006,36.309530,4.761635,-7.056650,16.345866,6.105555
0.050000,21.150400,5.833364,36.531533,4.440067,-6.431363,12.505744,6.137789
0.050000,21.355727,5.806203,36.738648,4.142302,-5.955297,9.521310,6.165131
0.050000,21.547775,5.785728,36.931784,3.862721,-5.591618,7.273578,6.188492
0.050000,21.726989,5.770544,37.111641,3.597133,-5.311753,5.597305,6.208572
0.050000,21.893748,5.759548,37.278761,3.342411,-5.094442,4.346222,6.225915
0.050000,22.048367,5.751861,37.433572,3.096206,-4.924112,3.406590,6.240948
0.050000,22.191113,5.746771,37.576408,2.856736,-4.789394,2.694367,6.254006
0.050000,22.322209,5.743696,37.707540,2.622638,-4.681958,2.148729,6.265359
0.050000,22.441842,5.742157,37.827183,2.392855,-4.595665,1.725854,6.275223
0.050000,22.550169,5.741761,37.935511,2.166557,-4.525957,1.394154,0.000586
0.050000,22.647322,5.742178,38.032665,1.943086,-4.469419,1.130754,0.007961
0.050000,22.733413,5.743137,38.118761,1.721912,-4.423478,0.918831,0.014278
0.050000,22.808532,5.744412,38.193891,1.502603,-4.386179,0.745980,0.019629
0.050000,22.872757,5.745816,38.258131,1.284802,-4.356032,0.602943,0.024089
0.050000,22.926149,5.747200,38.311541,1.068207,-4.331901,0.482616,0.027720
0.050000,22.968759,5.748443,38.354169,0.852561,-4.312921,0.379597,0.030569
0.050000,23.000625,5.749451,38.386051,0.637638,-4.298442,0.289587,0.032671
0.050000,23.021775,5.750156,38.407213,0.423239,-4.287985,0.209140,0.034054
0.050000,23.032287,5.750518,38.417731,0.210358,-4.257627,0.607148,0.034737
0.050000,23.034899,5.750609,38.420346,0.052286,-3.161433,21.923882,0.034907
0.050000,23.034899,5.750609,38.420346,0.000000,-1.045725,42.314166,0.034907
